"alpha","mu"
0,0.120568732988418
0,-2.28371671632254
0,1.49984091035488
0,-1.85213950764213
0,-1.46624773036891
-0.333333333333333,-0.545615459408394
0,1.53730661800564
0,-1.52938312015106
0,-0.318174967197893
0.333333333333333,1.74337532487682
0.666666666666667,-0.660670386828542
0.333333333333333,2.40624621378708
0.333333333333333,-0.857192665761016
0,1.74337532487682
0,1.31971107066724
0,-0.391334269273501
0,1.10880253741503
0.333333333333333,-0.374731325271671
0.333333333333333,-1.2844532944765
0,-1.00943460568617
0,0.0842633456000202
0,1.61532492828224
-0.333333333333333,1.10035748908624
0.333333333333333,-0.0767383712875978
0.666666666666667,0.935373614536577
0.333333333333333,0.781386551192243
0,-1.52938312015106
0,0.623037189943079
0,-0.394534257166271
0,-0.407628812743161
0.333333333333333,1.41248229461278
0.333333333333333,0.517518868125205
0.333333333333333,2.11557704871911
0.666666666666667,-1.59475675615268
0,0.531926723848499
0,-0.0767383712875978
0.333333333333333,2.70925421356811
0.333333333333333,0.456321065847885
0.333333333333333,-0.318174967197893
0,1.41138399796576
0,-0.660670386828542
0,-0.59941735045653
0,-0.0202225418402075
0.333333333333333,-0.0240025859033457
0,2.55276099498071
0,0.423720180778191
0.333333333333333,-1.05828572865354
-0.333333333333333,1.84964088304923
0,2.78678000737845
0,-3.08151737880566
0,-0.318174967197893
0,0.572006778390883
0,0.88149468335643
0,1.69187281034992
0,0.120568732988418
0.333333333333333,-0.686977104151865
0.666666666666667,-0.203335413179421
0.333333333333333,-1.72178123598443
0,-0.686977104151865
0,0.456321065847885
0.333333333333333,3.01613973538053
0,-0.740329635385415
0,-0.686977104151865
0,-0.59941735045653
0,-1.48243337041179
0.333333333333333,1.33824836815957
0.333333333333333,-0.0996755976630717
0,-0.589781280111293
0,1.7819531874443
0,-1.05828572865354
0,-0.740329635385415
0,-0.92083697502062
0,0.278090202190943
0.333333333333333,1.92357886469436
0,-1.24025187682461
0.333333333333333,-1.34774160456809
0,2.26733464400655
0,-1.20727077893064
0,-1.64476604259841
0.333333333333333,0.822578871967519
0.333333333333333,-0.0061453402931457
0,-0.0767383712875978
0,0.687897743504198
0,0.229551340778097
0.666666666666667,-1.52938312015106
0.333333333333333,-1.59475675615268
0,0.177140399479746
0,-0.0061453402931457
0,-0.363411220930751
0,-0.0061453402931457
0,0.984646316609178
0.333333333333333,0.781386551192243
0.333333333333333,3.06400948404609
0,-1.05828572865354
0.333333333333333,-0.797036326833671
0,2.29869583066416
0,-0.23289131234979
0,0.753062397048354
-0.333333333333333,0.120568732988418
0,1.8266552254353
0,-1.2844532944765
0,0.05955739821508
0.333333333333333,0.554325393088994
0.333333333333333,0.558662156485842
0,1.83489454191861
0,0.24364551696554
0,0.528193943743473
0.333333333333333,1.72296896308265
0,1.57492604171453
0,0.611327988659562
0,-1.76319427736776
0.333333333333333,-2.16722743667452
0.333333333333333,-2.36470390393052
0,-0.152330998883365
0.333333333333333,0.192157778414804
0,-0.987923389438413
0,-0.164108693866268
0,-0.545615459408394
0.333333333333333,1.36068493781273
0.333333333333333,-1.60901202633887
0,-0.686977104151865
0.333333333333333,0.05955739821508
0,-0.987923389438413
0.333333333333333,2.97374840938605
0.333333333333333,0.503208397483411
-0.333333333333333,1.10035748908624
0,-1.43615577973835
0.333333333333333,1.88984550438774
0,0.0732473293627023
0,-0.797036326833671
0,-1.29260926839501
0.333333333333333,-0.857192665761016
0,-0.465293938683198
0.333333333333333,-0.0061453402931457
0.333333333333333,-1.29260926839501
0.333333333333333,1.68190528062159
0.333333333333333,-0.407628812743161
0.333333333333333,-1.54260136490872
0.333333333333333,0.167095088453022
0.333333333333333,0.439093413307496
0.333333333333333,-0.276831244196439
0.333333333333333,-0.227797737639098
0,-0.152330998883365
0.333333333333333,-0.92083697502062
0.333333333333333,1.74337532487682
0,0.161323433659647
0,1.55202782132214
0.333333333333333,-0.59941735045653
0.333333333333333,2.05785997201633
0.333333333333333,-1.13158974859092
0.333333333333333,-1.05828572865354
0,-1.2844532944765
0,-2.22522392575542
0.333333333333333,0.503208397483411
0.333333333333333,-0.797036326833671
0,1.14348372582164
0,-0.589781280111293
0,0.854958052616376
-0.333333333333333,-1.20727077893064
0,1.35339856216812
0,-0.987923389438413
-0.333333333333333,0.120568732988418
0.666666666666667,-1.05828572865354
0.333333333333333,-0.509389318552092
0,0.390957358905014
0,0.438377912447066
0,0.872050953688673
0,-0.509389318552092
0,0.823661287458032
0.666666666666667,-0.0202225418402075
0.333333333333333,0.229551340778097
0,0.730216957630391
0,-1.46624773036891
0,0.702299358792956
0,-0.0996755976630717
-0.333333333333333,1.69187281034992
0.333333333333333,0.439093413307496
0.333333333333333,0.935373614536577
0.666666666666667,0.229551340778097
0.333333333333333,0.623037189943079
0,0.161323433659647
0.333333333333333,-0.740329635385415
0,1.22048255763071
0.333333333333333,0.438377912447066
0.666666666666667,1.10035748908624
0.333333333333333,0.88149468335643
0.333333333333333,-0.545615459408394
0,0.40329004611418
0.333333333333333,0.872050953688673
0.333333333333333,1.78729164684079
0,-0.509389318552092
0,-0.465293938683198
0,0.713235016813437
0,-1.05828572865354
0,-0.821395998783594
0.666666666666667,-0.686977104151865
0,-2.34382597563971
0,0.713235016813437
0,-1.2844532944765
0,0.438377912447066
-0.333333333333333,-0.911240041577413
0,-1.29260926839501
0.333333333333333,1.33824836815957
0.333333333333333,0.296310558212669
-0.333333333333333,-1.72178123598443
-0.333333333333333,-2.11030413544629
0,-0.318174967197893
-0.333333333333333,0.758188192799265
0,1.27931805932933
0,0.226411389417924
0.333333333333333,2.05785997201633
0,1.10035748908624
0.333333333333333,-1.57498498700226
0,0.0702303550026367
0,-0.0767383712875978
0.666666666666667,1.65724640785377
0.333333333333333,1.53730661800564
0,1.17532958177878
0,-0.583025981702825
0.333333333333333,0.177140399479746
0,0.342034181975015
0,-0.0061453402931457
0,-1.46624773036891
0.333333333333333,0.611327988659562
0.333333333333333,1.31971107066724
0,0.592615916099431
0.333333333333333,0.186573613267273
0,-0.589781280111293
0,1.7819531874443
0,1.23155689778602
0,-0.797036326833671
0.666666666666667,0.278090202190943
0.333333333333333,-2.11030413544629
0.333333333333333,-1.46624773036891
0.666666666666667,0.275799590317634
0.333333333333333,0.872050953688673
0.666666666666667,1.40183775559715
0.333333333333333,-0.152330998883365
0.333333333333333,2.55276099498071
0,0.611327988659562
0.666666666666667,0.342034181975015
0,1.59596615625819
0,-0.42879996973309
0,1.0311666376981
0.333333333333333,0.669999980179761
0.333333333333333,1.0311666376981
0.333333333333333,2.35252095808632
0,-0.0642297517790571
0.333333333333333,0.753062397048354
0.333333333333333,0.364689165683635
0.333333333333333,1.2340468972643
-0.333333333333333,-0.313662514676712
0,1.22048255763071
0,-1.73012569188589
0,-0.0240025859033457
0,-0.318174967197893
-0.333333333333333,-1.73012569188589
0,-0.92083697502062
-0.333333333333333,-2.5239101649044
0.333333333333333,0.623037189943079
0,1.19607261595627
0.666666666666667,0.456321065847885
0,0.24364551696554
0.666666666666667,-0.0202225418402075
0,-0.741909902772303
0.333333333333333,2.06502069592694
0.333333333333333,2.16072274869604
0.333333333333333,2.53634351232855
0,-1.34774160456809
0.333333333333333,0.456321065847885
0,-0.504176751108341
0,-0.583025981702825
0.333333333333333,-0.583025981702825
0.333333333333333,0.390957358905014
0.333333333333333,-0.0767383712875978
0,4.44570432811967
0.333333333333333,-0.153672103355322
0.666666666666667,0.349767859261625
0.333333333333333,1.74337532487682
0,-1.13158974859092
-0.333333333333333,1.31971107066724
0.333333333333333,2.74073830413142
0,1.27245941870269
0.333333333333333,0.320147809516804
0.333333333333333,-0.944698022700202
0.333333333333333,0.822578871967519
0,1.88243981648974
0,-0.92083697502062
0.333333333333333,2.00835657752173
0.333333333333333,1.28102805328616
0,0.955210541823489
0,-1.5761199454181
0,-0.465293938683198
0.333333333333333,1.89022486339146
0,2.29869583066416
0.333333333333333,-0.256594046938182
0.333333333333333,-0.0642297517790571
0,-2.16722743667452
0,-1.52093101628063
0,0.24364551696554
0,0.872050953688673
0.333333333333333,3.10257411696685
0.333333333333333,-0.741909902772303
0,-0.92083697502062
0,0.0485261752944207
0,0.984646316609178
0,-0.0767383712875978
0.333333333333333,2.20108350855914
-0.333333333333333,-1.66190228651883
0.333333333333333,-0.636846066406718
0.333333333333333,-0.152330998883365
0.666666666666667,-0.153672103355322
0,-0.686977104151865
0.333333333333333,-0.660670386828542
0,1.30049892900798
0.333333333333333,0.616155138705077
0.333333333333333,0.979974426812657
0,-0.857192665761016
0.333333333333333,1.19607261595627
0.333333333333333,0.516554493861735
0,-2.94216144942576
0.666666666666667,1.58714785241266
0.333333333333333,-0.152330998883365
-0.333333333333333,-0.987923389438413
0,-0.337013260218855
0,-0.92083697502062
0,-1.66190228651883
0,1.0297238380167
0.333333333333333,-2.22522392575542
0,1.98346559322943
0,-2.45632387682645
0,-0.118293125456103
0,-0.500263157483424
0,0.822578871967519
0,1.8706379569437
0.333333333333333,-0.797036326833671
0.333333333333333,0.390957358905014
0.333333333333333,1.31294854545708
0,1.58714785241266
0.333333333333333,-0.118293125456103
0,-0.660670386828542
0,-0.23289131234979
0,0.611327988659562
0.333333333333333,2.44922877462983
0,-0.152330998883365
0,-2.34191223809541
0,-2.11030413544629
0,-0.0642297517790571
0,-2.16722743667452
0,-1.05828572865354
0,0.296310558212669
0,-1.77522680580654
0.333333333333333,0.611327988659562
0,-1.13158974859092
0.333333333333333,0.955210541823489
0.333333333333333,-1.36184856691026
0.333333333333333,0.390957358905014
0.333333333333333,0.439093413307496
0,-1.98636378761383
0,-0.987923389438413
-0.333333333333333,0.984646316609178
0,0.979974426812657
0,0.161323433659647
-0.333333333333333,-2.16722743667452
0,-0.509389318552092
0.333333333333333,0.758188192799265
-0.333333333333333,2.63680574688766
0,-1.5092552658107
0.333333333333333,-2.00118182410011
0,-0.833635331347304
0,0.57770127596535
0,0.438377912447066
0.333333333333333,-0.0767383712875978
0.333333333333333,0.0732473293627023
0,-1.46624773036891
0,-0.557777141163929
0,0.781386551192243
0,1.22048255763071
0,-0.394534257166271
-0.333333333333333,1.35339856216812
0.333333333333333,-1.94944111839365
0.333333333333333,-0.0061453402931457
-0.333333333333333,-0.276831244196439
0,2.46417455994136
0,2.66179855704125
0.333333333333333,-0.276831244196439
0.333333333333333,0.531926723848499
0,-0.740329635385415
0,-0.0996755976630717
0.333333333333333,-2.28370110452808
0,-0.318174967197893
0,0.984646316609178
0,0.572006778390883
-0.333333333333333,2.33318152345738
-0.333333333333333,-0.833435056695888
0.333333333333333,0.611327988659562
-0.333333333333333,-0.509389318552092
0,0.472328874938435
0,1.92517886606373
0,0.623037189943079
0,-0.797036326833671
0.333333333333333,0.648823410302469
0.333333333333333,-1.52938312015106
0,-0.0398222747832431
0,0.789779745943864
0.333333333333333,0.872050953688673
0.333333333333333,1.70988602342067
0,-0.313662514676712
0,1.10880253741503
0.333333333333333,1.61112509852544
0,-2.05486265154055
0,-1.54260136490872
0.333333333333333,0.229551340778097
0.666666666666667,1.35339856216812
-0.333333333333333,0.0732473293627023
0.333333333333333,0.120568732988418
0.333333333333333,0.516554493861735
0.333333333333333,1.11233113678045
0,2.6453681259126
0,-0.980103067452848
0,0.854958052616376
0.333333333333333,1.20460706884338
-0.333333333333333,-1.80663122764324
0,2.02958702313267
0,1.48213075141039
0,1.19607261595627
0.333333333333333,1.45735621248695
0.333333333333333,-0.23289131234979
0,-1.89974456433639
0,-0.92083697502062
-0.333333333333333,0.606821398922755
0.333333333333333,-0.92083697502062
0.333333333333333,0.0812192011457258
0,-0.439947823725672
0,0.606821398922755
0.333333333333333,-0.0642297517790571
0,-0.23289131234979
0,-2.94216144942576
-0.333333333333333,1.94481991169383
0,1.18613468610279
0,-1.45448820232993
0.333333333333333,1.83489454191861
-0.333333333333333,-2.11030413544629
0.333333333333333,0.05955739821508
0,2.38125384315867
0.333333333333333,-0.780671522351838
0,1.42103326403985
0,0.778248981690923
0.333333333333333,-1.1906248071975
-0.333333333333333,0.342034181975015
-0.333333333333333,1.33824836815957
0,1.42103326403985
0.333333333333333,2.33564356036863
0.666666666666667,0.439093413307496
0,0.323043698807867
0,0.120568732988418
0.333333333333333,1.23155689778602
0.333333333333333,-2.33658714435186
0,-1.2844532944765
0,1.47008165308266
0,-0.439947823725672
0,0.24364551696554
-0.333333333333333,1.0311666376981
-0.333333333333333,-1.14365007161646
0.333333333333333,0.88149468335643
0,-0.152330998883365
0.333333333333333,-1.29260926839501
0.333333333333333,0.0732473293627023
0,-1.76319427736776
0.333333333333333,0.177140399479746
0,2.36967088990299
-0.333333333333333,-1.59475675615268
-0.333333333333333,0.528193943743473
0.333333333333333,0.687897743504198
0,1.0060624977509
0,-0.276831244196439
0,0.822578871967519
0,-2.34191223809541
0.333333333333333,1.53730661800564
0.333333333333333,0.229551340778097
0,-1.1906248071975
0.333333333333333,-1.05724363358236
0.333333333333333,-2.05486265154055
0,-1.68232942689413
0.333333333333333,1.16328771310891
-0.333333333333333,0.390957358905014
0,0.822578871967519
0,-1.40564510720921
0,0.669999980179761
0,-0.0642297517790571
0,3.35489490647739
0,-0.833435056695888
0,1.90744017283684
0,0.572006778390883
-0.333333333333333,-1.1906248071975
0,-0.92083697502062
0.333333333333333,0.215662297906657
0.333333333333333,-1.40564510720921
0,0.161323433659647
0.333333333333333,-2.05486265154055
0.333333333333333,1.25557971057521
0.333333333333333,0.669999980179761
0,-1.68232942689413
0.333333333333333,-2.98909068198202
0.333333333333333,-2.22522392575542
0.333333333333333,0.897205900902294
0,-1.24025187682461
0.666666666666667,-1.24025187682461
0.333333333333333,0.910691262401708
0.333333333333333,1.87359139783532
0.333333333333333,-2.05486265154055
0,-0.780671522351838
0,1.87359139783532
0,0.713235016813437
0.333333333333333,-1.34774160456809
0,1.72296896308265
0,-0.313662514676712
0.333333333333333,-0.0240025859033457
0,1.40183775559715
0,0.390957358905014
0.333333333333333,2.3741691865707
0,1.17532958177878
0,3.28881420439231
0,1.88243981648974
0.666666666666667,1.58714785241266
0.333333333333333,-0.439947823725672
0.333333333333333,0.177140399479746
0,-0.439947823725672
0,-1.52938312015106
0,-0.740329635385415
0,1.49984091035488
-0.333333333333333,-0.374731325271671
0.333333333333333,-0.504176751108341
0.666666666666667,0.177140399479746
0.333333333333333,-1.14365007161646
0,-0.545615459408394
0.333333333333333,1.43751748183037
0.333333333333333,-0.660670386828542
0,1.35730296685683
0.333333333333333,0.296310558212669
0,-0.509389318552092
0.333333333333333,1.74337532487682
0,0.558662156485842
0,0.0812192011457258
0.333333333333333,1.77379169640447
0.333333333333333,0.237726324437503
0,-1.20727077893064
0,0.854958052616376
0.666666666666667,0.88149468335643
0,-1.01757689257024
0.333333333333333,1.22048255763071
0.333333333333333,1.92998222004293
0,-0.0767383712875978
0,-2.5239101649044
0.333333333333333,-0.313662514676712
0.333333333333333,-0.227797737639098
0,0.120568732988418
0,0.364689165683635
0.333333333333333,1.9423406092659
0.333333333333333,-0.439947823725672
0.333333333333333,0.88149468335643
0.333333333333333,0.717966060638431
0.666666666666667,0.323043698807867
0.333333333333333,-1.14365007161646
0,-0.504176751108341
0.333333333333333,-2.98909068198202
0,1.36269666493313
0,-0.504176751108341
0,0.239735666115215
0.333333333333333,-1.46624773036891
0,0.713235016813437
0.666666666666667,-0.583025981702825
0.333333333333333,-1.14365007161646
0,-1.68232942689413
0.333333333333333,-1.59475675615268
0,2.21784038501264
0.333333333333333,0.999886029274801
0,-1.52938312015106
-0.333333333333333,1.10531628691613
0,-1.64476604259841
0,-0.374731325271671
0.333333333333333,0.528193943743473
0,0.0732473293627023
0,-1.05828572865354
0,-0.509389318552092
0,-3.08151737880566
0.333333333333333,0.0812192011457258
0,-2.84940739151428
0,-0.509389318552092
0,-1.79843450569166
0,1.50268999983838
0,-0.92083697502062
0,-0.92083697502062
0,0.822578871967519
0.333333333333333,0.623037189943079
0.333333333333333,1.93840110155277
0,-1.09922760060367
0,1.70988602342067
0.333333333333333,0.687897743504198
0,2.33564356036863
0,0.822578871967519
0,-1.40564510720921
0.333333333333333,0.531926723848499
0.333333333333333,0.628528972198486
0,-1.86544887085081
0,-0.797036326833671
-0.333333333333333,-1.24025187682461
0.333333333333333,-1.40564510720921
0.333333333333333,-0.394534257166271
0,-2.11030413544629
0,0.88149468335643
0,-0.0240025859033457
0,1.22048255763071
0,1.32009533339676
0.333333333333333,0.364689165683635
0.333333333333333,-0.686977104151865
0,3.91667571192328
0,-0.91183650696545
0.333333333333333,-1.51177801920493
0.333333333333333,-1.52938312015106
0,3.23475580909588
0,1.50268999983838
0,0.935523787386391
0.333333333333333,0.872050953688673
0,0.822578871967519
0.333333333333333,-1.94944111839365
0,-1.94944111839365
0,-0.153672103355322
0,-0.152330998883365
0,-2.00118182410011
0,-0.318174967197893
0,0.669999980179761
0,0.215662297906657
0,-0.92083697502062
0,2.15312628971812
0,-1.57498498700226
0.333333333333333,-0.205346540524202
0,1.31971107066724
0,-1.52938312015106
0,-0.509389318552092
0,-1.1906248071975
0,1.94481991169383
0,0.683158216039474
0.666666666666667,2.16430678160247
0,-0.740329635385415
0.333333333333333,-1.94944111839365
-0.333333333333333,-2.48943919166056
0,0.823661287458032
-0.333333333333333,-1.13158974859092
0,-0.794600545826314
0.333333333333333,-0.980103067452848
-0.333333333333333,-2.89547476624639
0.333333333333333,-0.152330998883365
0,0.935373614536577
0.666666666666667,1.39878039830284
0.333333333333333,-0.741909902772303
0.333333333333333,1.10035748908624
0,-2.05486265154055
0,0.229551340778097
0.333333333333333,0.958566796871308
0,-3.00363870638365
0,-2.16722743667452
0.333333333333333,1.77379169640447
0,-1.57498498700226
0.333333333333333,-0.107379032916503
0,2.02958702313267
0.333333333333333,0.140346042422126
-0.333333333333333,-0.318174967197893
0,1.0311666376981
0,0.364689165683635
0,-1.66190228651883
0,1.22048255763071
0,0.648823410302469
0,1.35339856216812
0.333333333333333,-1.89974456433639
-0.333333333333333,0.88149468335643
0.666666666666667,0.390957358905014
0,-0.741909902772303
0.333333333333333,0.24364551696554
0,1.74337532487682
0,1.23567184941314
0,-0.118293125456103
0,-0.152330998883365
0.333333333333333,0.362712314823673
0.333333333333333,0.958566796871308
0,0.683158216039474
0.333333333333333,-0.256594046938182
0,0.611327988659562
-0.333333333333333,-0.0642297517790571
0,1.40183775559715
0.333333333333333,-0.636846066406718
0.666666666666667,-0.857192665761016
0.333333333333333,1.31971107066724
0,1.92517886606373
0,0.456321065847885
0,-0.439947823725672
0,-1.46624773036891
-0.333333333333333,-1.01757689257024
0,3.01611313433495
0.333333333333333,-1.37830293253226
0.333333333333333,1.0297238380167
0,-0.318174967197893
-0.333333333333333,-0.0642297517790571
0,-1.40564510720921
-0.333333333333333,-0.740329635385415
0.333333333333333,-0.318174967197893
-0.333333333333333,1.27245941870269
0.333333333333333,0.558662156485842
0.333333333333333,0.910691262401708
0,2.12771689529155
0,0.296310558212669
0,-1.01757689257024
0,0.323043698807867
0,-0.197248986769986
0,-0.153672103355322
0,-0.741909902772303
0,1.27860633883295
0,-0.153672103355322
0.333333333333333,1.14348372582164
0,-1.01757689257024
-0.333333333333333,1.83489454191861
0,-1.05828572865354
0,1.00832603121368
0,-1.29260926839501
0,1.33824836815957
0,0.822578871967519
0,-0.797036326833671
0,0.822578871967519
-0.333333333333333,0.687897743504198
0,-2.11030413544629
0.333333333333333,2.27898496944302
0,0.935373614536577
0,-0.30362316325098
0.666666666666667,1.01842759644762
0,-0.439947823725672
0.333333333333333,3.70457065295553
0.333333333333333,-1.64476604259841
0.333333333333333,1.92356363359715
0,-2.28371671632254
0,0.177140399479746
0.333333333333333,-1.05724363358236
0,-0.987923389438413
0,1.31971107066724
0,-1.29260926839501
0,-2.22522392575542
0,-1.2844532944765
0,2.78169258597649
0.333333333333333,-1.73239661339848
0,0.05955739821508
0,0.789779745943864
0.666666666666667,0.984646316609178
0,-1.05828572865354
0.333333333333333,-0.660670386828542
0.333333333333333,1.50268999983838
0.333333333333333,-0.857192665761016
0,-1.46624773036891
0.333333333333333,-2.03381065173832
0.333333333333333,0.66480796924367
0.333333333333333,0.742166934264414
0,2.16430678160247
0.333333333333333,0.390957358905014
0.333333333333333,0.988545731937135
0,-0.485350825738595
0.333333333333333,0.531926723848499
0.333333333333333,-0.203335413179421
0.333333333333333,-0.92083697502062
0,0.611327988659562
-0.333333333333333,-0.980103067452848
0,-0.0061453402931457
0,-0.987923389438413
0,1.30049892900798
0,0.120568732988418
0,1.77379169640447
0,-0.504176751108341
0,-0.987923389438413
-0.333333333333333,-0.362344091888489
0.333333333333333,-1.05828572865354
0.333333333333333,0.320147809516804
0,-0.313662514676712
0.333333333333333,-2.00118182410011
0,-1.05828572865354
-0.333333333333333,1.57492604171453
-0.333333333333333,-1.40564510720921
0,-0.987923389438413
0.333333333333333,1.16328771310891
0,3.32196685754117
0.333333333333333,-2.44556763697624
0,-0.504176751108341
0.333333333333333,3.13164073022931
0.333333333333333,-0.660670386828542
0,-2.05486265154055
0,0.88149468335643
0,-0.0767383712875978
0,1.22048255763071
0.333333333333333,-1.20727077893064
0,-0.879611350312662
0,-2.28371671632254
0.333333333333333,0.611327988659562
0.333333333333333,0.516554493861735
0,-0.583025981702825
-0.333333333333333,1.17532958177878
0,0.883898787302925
0,-1.40564510720921
0.333333333333333,-0.439947823725672
0,-0.394534257166271
0,-1.13158974859092
0.333333333333333,1.0311666376981
0,-1.14077443294966
0,0.0485261752944207
0.333333333333333,1.3309675552457
0,-2.6758400313152
0,1.63220017723345
0.333333333333333,1.38525321733004
0,-0.583025981702825
0.333333333333333,0.323043698807867
0.333333333333333,-0.857192665761016
0.333333333333333,0.456321065847885
0.333333333333333,-0.686977104151865
0.333333333333333,0.05955739821508
